symbol,exchange,gap_start,gap_end,missing_sessions,listing_date,delisting_date,current_source,reason
1101,TWSE,2018-03-31,2018-03-31,1,1962-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1101,TWSE,2018-12-22,2018-12-22,1,1962-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1101,TWSE,2019-09-09,2019-09-09,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1101,TWSE,2021-04-06,2021-04-06,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1101,TWSE,2025-08-01,2025-08-01,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1101,TWSE,2026-08-20,2026-08-20,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1102,TWSE,2018-03-31,2018-03-31,1,1962-06-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1102,TWSE,2018-12-22,2018-12-22,1,1962-06-08,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1102,TWSE,2019-09-09,2019-09-09,1,1962-06-08,,TWSE t187ap03_L,F_UNKNOWN
1102,TWSE,2021-04-06,2021-04-06,1,1962-06-08,,TWSE t187ap03_L,F_UNKNOWN
1102,TWSE,2025-08-01,2025-08-01,1,1962-06-08,,TWSE t187ap03_L,F_UNKNOWN
1102,TWSE,2026-08-20,2026-08-20,1,1962-06-08,,TWSE t187ap03_L,F_UNKNOWN
1103,TWSE,2018-03-31,2018-03-31,1,1969-11-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1103,TWSE,2018-12-22,2018-12-22,1,1969-11-14,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1103,TWSE,2019-09-09,2019-09-09,1,1969-11-14,,TWSE t187ap03_L,F_UNKNOWN
1103,TWSE,2021-04-06,2021-04-06,1,1969-11-14,,TWSE t187ap03_L,F_UNKNOWN
1103,TWSE,2025-08-01,2025-08-01,1,1969-11-14,,TWSE t187ap03_L,F_UNKNOWN
1103,TWSE,2026-08-20,2026-08-20,1,1969-11-14,,TWSE t187ap03_L,F_UNKNOWN
1104,TWSE,2018-03-31,2018-03-31,1,1971-02-01,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1104,TWSE,2018-12-22,2018-12-22,1,1971-02-01,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1104,TWSE,2019-09-09,2019-09-09,1,1971-02-01,,TWSE t187ap03_L,F_UNKNOWN
1104,TWSE,2021-04-06,2021-04-06,1,1971-02-01,,TWSE t187ap03_L,F_UNKNOWN
1104,TWSE,2025-08-01,2025-08-01,1,1971-02-01,,TWSE t187ap03_L,F_UNKNOWN
1104,TWSE,2026-08-20,2026-08-20,1,1971-02-01,,TWSE t187ap03_L,F_UNKNOWN
1108,TWSE,2018-03-31,2018-03-31,1,1990-06-06,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1108,TWSE,2018-12-22,2018-12-22,1,1990-06-06,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1108,TWSE,2019-09-09,2019-09-09,1,1990-06-06,,TWSE t187ap03_L,F_UNKNOWN
1108,TWSE,2021-04-06,2021-04-06,1,1990-06-06,,TWSE t187ap03_L,F_UNKNOWN
1108,TWSE,2025-08-01,2025-08-01,1,1990-06-06,,TWSE t187ap03_L,F_UNKNOWN
1108,TWSE,2026-08-20,2026-08-20,1,1990-06-06,,TWSE t187ap03_L,F_UNKNOWN
1109,TWSE,2018-03-31,2018-03-31,1,1991-12-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1109,TWSE,2018-12-22,2018-12-22,1,1991-12-05,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1109,TWSE,2018-10-11,2018-10-19,7,1991-12-05,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
1109,TWSE,2019-09-09,2019-09-09,1,1991-12-05,,TWSE t187ap03_L,F_UNKNOWN
1109,TWSE,2021-04-06,2021-04-06,1,1991-12-05,,TWSE t187ap03_L,F_UNKNOWN
1109,TWSE,2025-08-01,2025-08-01,1,1991-12-05,,TWSE t187ap03_L,F_UNKNOWN
1109,TWSE,2026-08-20,2026-08-20,1,1991-12-05,,TWSE t187ap03_L,F_UNKNOWN
1110,TWSE,2018-03-31,2018-03-31,1,1994-10-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1110,TWSE,2018-12-22,2018-12-22,1,1994-10-22,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1110,TWSE,2019-09-09,2019-09-09,1,1994-10-22,,TWSE t187ap03_L,F_UNKNOWN
1110,TWSE,2021-04-06,2021-04-06,1,1994-10-22,,TWSE t187ap03_L,F_UNKNOWN
1110,TWSE,2025-08-01,2025-08-01,1,1994-10-22,,TWSE t187ap03_L,F_UNKNOWN
1110,TWSE,2026-08-20,2026-08-20,1,1994-10-22,,TWSE t187ap03_L,F_UNKNOWN
1201,TWSE,2018-03-31,2018-03-31,1,1962-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1201,TWSE,2018-12-22,2018-12-22,1,1962-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1201,TWSE,2019-09-09,2019-09-09,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1201,TWSE,2021-04-06,2021-04-06,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1201,TWSE,2025-08-01,2025-08-01,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1201,TWSE,2026-08-20,2026-08-20,1,1962-02-09,,TWSE t187ap03_L,F_UNKNOWN
1203,TWSE,2018-03-31,2018-03-31,1,1964-08-24,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1203,TWSE,2018-12-22,2018-12-22,1,1964-08-24,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1203,TWSE,2019-09-09,2019-09-09,1,1964-08-24,,TWSE t187ap03_L,F_UNKNOWN
1203,TWSE,2021-04-06,2021-04-06,1,1964-08-24,,TWSE t187ap03_L,F_UNKNOWN
1203,TWSE,2025-08-01,2025-08-01,1,1964-08-24,,TWSE t187ap03_L,F_UNKNOWN
1203,TWSE,2026-08-20,2026-08-20,1,1964-08-24,,TWSE t187ap03_L,F_UNKNOWN
1210,TWSE,2018-03-31,2018-03-31,1,1978-05-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1210,TWSE,2018-12-22,2018-12-22,1,1978-05-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1210,TWSE,2019-09-09,2019-09-09,1,1978-05-20,,TWSE t187ap03_L,F_UNKNOWN
1210,TWSE,2021-04-06,2021-04-06,1,1978-05-20,,TWSE t187ap03_L,F_UNKNOWN
1210,TWSE,2025-08-01,2025-08-01,1,1978-05-20,,TWSE t187ap03_L,F_UNKNOWN
1210,TWSE,2026-08-20,2026-08-20,1,1978-05-20,,TWSE t187ap03_L,F_UNKNOWN
1213,TWSE,2018-03-31,2018-03-31,1,1981-04-10,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1213,TWSE,2018-12-22,2018-12-22,1,1981-04-10,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1213,TWSE,2019-04-08,2019-07-26,78,1981-04-10,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
1213,TWSE,2019-08-01,2019-08-01,1,1981-04-10,,TWSE t187ap03_L,NO_TRADE_SESSION_FOR_SYMBOL
1213,TWSE,2019-09-09,2019-09-09,1,1981-04-10,,TWSE t187ap03_L,F_UNKNOWN
1213,TWSE,2021-04-06,2021-04-06,1,1981-04-10,,TWSE t187ap03_L,F_UNKNOWN
1213,TWSE,2025-08-01,2025-08-01,1,1981-04-10,,TWSE t187ap03_L,F_UNKNOWN
1213,TWSE,2026-08-20,2026-08-20,1,1981-04-10,,TWSE t187ap03_L,F_UNKNOWN
1215,TWSE,2018-03-31,2018-03-31,1,1987-07-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1215,TWSE,2018-12-22,2018-12-22,1,1987-07-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1215,TWSE,2019-09-09,2019-09-09,1,1987-07-27,,TWSE t187ap03_L,F_UNKNOWN
1215,TWSE,2021-04-06,2021-04-06,1,1987-07-27,,TWSE t187ap03_L,F_UNKNOWN
1215,TWSE,2025-08-01,2025-08-01,1,1987-07-27,,TWSE t187ap03_L,F_UNKNOWN
1215,TWSE,2026-08-20,2026-08-20,1,1987-07-27,,TWSE t187ap03_L,F_UNKNOWN
1216,TWSE,2018-03-31,2018-03-31,1,1987-12-28,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1216,TWSE,2018-12-22,2018-12-22,1,1987-12-28,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1216,TWSE,2019-09-09,2019-09-09,1,1987-12-28,,TWSE t187ap03_L,F_UNKNOWN
1216,TWSE,2021-04-06,2021-04-06,1,1987-12-28,,TWSE t187ap03_L,F_UNKNOWN
1216,TWSE,2025-08-01,2025-08-01,1,1987-12-28,,TWSE t187ap03_L,F_UNKNOWN
1216,TWSE,2026-08-20,2026-08-20,1,1987-12-28,,TWSE t187ap03_L,F_UNKNOWN
1217,TWSE,2018-03-31,2018-03-31,1,1989-10-28,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1217,TWSE,2018-12-22,2018-12-22,1,1989-10-28,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1217,TWSE,2019-09-09,2019-09-09,1,1989-10-28,,TWSE t187ap03_L,F_UNKNOWN
1217,TWSE,2021-04-06,2021-04-06,1,1989-10-28,,TWSE t187ap03_L,F_UNKNOWN
1217,TWSE,2025-08-01,2025-08-01,1,1989-10-28,,TWSE t187ap03_L,F_UNKNOWN
1217,TWSE,2026-08-20,2026-08-20,1,1989-10-28,,TWSE t187ap03_L,F_UNKNOWN
1218,TWSE,2018-03-31,2018-03-31,1,1989-11-11,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1218,TWSE,2018-12-22,2018-12-22,1,1989-11-11,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1218,TWSE,2019-09-09,2019-09-09,1,1989-11-11,,TWSE t187ap03_L,F_UNKNOWN
1218,TWSE,2021-04-06,2021-04-06,1,1989-11-11,,TWSE t187ap03_L,F_UNKNOWN
1218,TWSE,2025-08-01,2025-08-01,1,1989-11-11,,TWSE t187ap03_L,F_UNKNOWN
1218,TWSE,2026-08-20,2026-08-20,1,1989-11-11,,TWSE t187ap03_L,F_UNKNOWN
1219,TWSE,2018-03-31,2018-03-31,1,1990-12-01,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1219,TWSE,2018-12-22,2018-12-22,1,1990-12-01,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1219,TWSE,2019-09-09,2019-09-09,1,1990-12-01,,TWSE t187ap03_L,F_UNKNOWN
1219,TWSE,2021-04-06,2021-04-06,1,1990-12-01,,TWSE t187ap03_L,F_UNKNOWN
1219,TWSE,2025-08-01,2025-08-01,1,1990-12-01,,TWSE t187ap03_L,F_UNKNOWN
1219,TWSE,2026-08-20,2026-08-20,1,1990-12-01,,TWSE t187ap03_L,F_UNKNOWN
1220,TWSE,2018-03-31,2018-03-31,1,1991-11-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1220,TWSE,2018-12-22,2018-12-22,1,1991-11-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1220,TWSE,2019-09-09,2019-09-09,1,1991-11-20,,TWSE t187ap03_L,F_UNKNOWN
1220,TWSE,2021-04-06,2021-04-06,1,1991-11-20,,TWSE t187ap03_L,F_UNKNOWN
1220,TWSE,2025-08-01,2025-08-01,1,1991-11-20,,TWSE t187ap03_L,F_UNKNOWN
1220,TWSE,2026-08-20,2026-08-20,1,1991-11-20,,TWSE t187ap03_L,F_UNKNOWN
1225,TWSE,2018-03-31,2018-03-31,1,1993-09-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1225,TWSE,2018-12-22,2018-12-22,1,1993-09-27,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1225,TWSE,2019-09-09,2019-09-09,1,1993-09-27,,TWSE t187ap03_L,F_UNKNOWN
1225,TWSE,2021-04-06,2021-04-06,1,1993-09-27,,TWSE t187ap03_L,F_UNKNOWN
1225,TWSE,2025-08-01,2025-08-01,1,1993-09-27,,TWSE t187ap03_L,F_UNKNOWN
1225,TWSE,2026-08-20,2026-08-20,1,1993-09-27,,TWSE t187ap03_L,F_UNKNOWN
1227,TWSE,2018-03-31,2018-03-31,1,1994-04-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1227,TWSE,2018-12-22,2018-12-22,1,1994-04-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1227,TWSE,2019-09-09,2019-09-09,1,1994-04-09,,TWSE t187ap03_L,F_UNKNOWN
1227,TWSE,2021-04-06,2021-04-06,1,1994-04-09,,TWSE t187ap03_L,F_UNKNOWN
1227,TWSE,2025-08-01,2025-08-01,1,1994-04-09,,TWSE t187ap03_L,F_UNKNOWN
1227,TWSE,2026-08-20,2026-08-20,1,1994-04-09,,TWSE t187ap03_L,F_UNKNOWN
1229,TWSE,2018-03-31,2018-03-31,1,1976-07-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1229,TWSE,2018-12-22,2018-12-22,1,1976-07-19,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1229,TWSE,2019-09-09,2019-09-09,1,1976-07-19,,TWSE t187ap03_L,F_UNKNOWN
1229,TWSE,2021-04-06,2021-04-06,1,1976-07-19,,TWSE t187ap03_L,F_UNKNOWN
1229,TWSE,2025-08-01,2025-08-01,1,1976-07-19,,TWSE t187ap03_L,F_UNKNOWN
1229,TWSE,2026-08-20,2026-08-20,1,1976-07-19,,TWSE t187ap03_L,F_UNKNOWN
1231,TWSE,2018-03-31,2018-03-31,1,1995-11-02,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1231,TWSE,2018-12-22,2018-12-22,1,1995-11-02,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1231,TWSE,2019-09-09,2019-09-09,1,1995-11-02,,TWSE t187ap03_L,F_UNKNOWN
1231,TWSE,2021-04-06,2021-04-06,1,1995-11-02,,TWSE t187ap03_L,F_UNKNOWN
1231,TWSE,2025-08-01,2025-08-01,1,1995-11-02,,TWSE t187ap03_L,F_UNKNOWN
1231,TWSE,2026-08-20,2026-08-20,1,1995-11-02,,TWSE t187ap03_L,F_UNKNOWN
1232,TWSE,2018-03-31,2018-03-31,1,1996-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1232,TWSE,2018-12-22,2018-12-22,1,1996-02-09,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1232,TWSE,2019-09-09,2019-09-09,1,1996-02-09,,TWSE t187ap03_L,F_UNKNOWN
1232,TWSE,2021-04-06,2021-04-06,1,1996-02-09,,TWSE t187ap03_L,F_UNKNOWN
1232,TWSE,2025-08-01,2025-08-01,1,1996-02-09,,TWSE t187ap03_L,F_UNKNOWN
1232,TWSE,2026-08-20,2026-08-20,1,1996-02-09,,TWSE t187ap03_L,F_UNKNOWN
1233,TWSE,2018-03-31,2018-03-31,1,1999-01-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1233,TWSE,2018-12-22,2018-12-22,1,1999-01-20,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1233,TWSE,2019-09-09,2019-09-09,1,1999-01-20,,TWSE t187ap03_L,F_UNKNOWN
1233,TWSE,2021-04-06,2021-04-06,1,1999-01-20,,TWSE t187ap03_L,F_UNKNOWN
1233,TWSE,2025-08-01,2025-08-01,1,1999-01-20,,TWSE t187ap03_L,F_UNKNOWN
1233,TWSE,2026-08-20,2026-08-20,1,1999-01-20,,TWSE t187ap03_L,F_UNKNOWN
1234,TWSE,2018-03-31,2018-03-31,1,1999-03-12,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1234,TWSE,2018-12-22,2018-12-22,1,1999-03-12,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1234,TWSE,2019-09-09,2019-09-09,1,1999-03-12,,TWSE t187ap03_L,F_UNKNOWN
1234,TWSE,2021-04-06,2021-04-06,1,1999-03-12,,TWSE t187ap03_L,F_UNKNOWN
1234,TWSE,2025-08-01,2025-08-01,1,1999-03-12,,TWSE t187ap03_L,F_UNKNOWN
1234,TWSE,2026-08-20,2026-08-20,1,1999-03-12,,TWSE t187ap03_L,F_UNKNOWN
1235,TWSE,2018-03-31,2018-03-31,1,2000-09-11,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1235,TWSE,2018-12-22,2018-12-22,1,2000-09-11,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1235,TWSE,2019-09-09,2019-09-09,1,2000-09-11,,TWSE t187ap03_L,F_UNKNOWN
1235,TWSE,2021-04-06,2021-04-06,1,2000-09-11,,TWSE t187ap03_L,F_UNKNOWN
1235,TWSE,2025-08-01,2025-08-01,1,2000-09-11,,TWSE t187ap03_L,F_UNKNOWN
1235,TWSE,2026-08-20,2026-08-20,1,2000-09-11,,TWSE t187ap03_L,F_UNKNOWN
1236,TWSE,2018-03-31,2018-03-31,1,2001-09-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1236,TWSE,2018-12-22,2018-12-22,1,2001-09-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1236,TWSE,2019-09-09,2019-09-09,1,2001-09-17,,TWSE t187ap03_L,F_UNKNOWN
1236,TWSE,2021-04-06,2021-04-06,1,2001-09-17,,TWSE t187ap03_L,F_UNKNOWN
1236,TWSE,2025-08-01,2025-08-01,1,2001-09-17,,TWSE t187ap03_L,F_UNKNOWN
1236,TWSE,2026-08-20,2026-08-20,1,2001-09-17,,TWSE t187ap03_L,F_UNKNOWN
1240,TPEx,2018-10-29,2018-10-29,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2022-01-20,2022-01-20,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2023-07-10,2023-07-10,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2024-10-01,2024-10-01,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2024-10-29,2024-10-29,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2025-01-07,2025-01-07,1,2018-08-08,,TPEx mopsfin_t187ap03_O,NO_TRADE_SESSION_FOR_SYMBOL
1240,TPEx,2018-12-22,2018-12-22,1,2018-08-08,,TPEx mopsfin_t187ap03_O,D_MISSING_TRADED_BAR
1240,TPEx,2019-09-09,2019-09-09,1,2018-08-08,,TPEx mopsfin_t187ap03_O,D_MISSING_TRADED_BAR
1240,TPEx,2021-04-06,2021-04-06,1,2018-08-08,,TPEx mopsfin_t187ap03_O,F_UNKNOWN
1240,TPEx,2026-08-20,2026-08-20,1,2018-08-08,,TPEx mopsfin_t187ap03_O,F_UNKNOWN
1256,TWSE,2018-03-31,2018-03-31,1,2016-03-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1256,TWSE,2018-12-22,2018-12-22,1,2016-03-17,,TWSE t187ap03_L,D_MISSING_TRADED_BAR
1256,TWSE,2019-09-09,2019-09-09,1,2016-03-17,,TWSE t187ap03_L,F_UNKNOWN
1256,TWSE,2021-04-06,2021-04-06,1,2016-03-17,,TWSE t187ap03_L,F_UNKNOWN
1256,TWSE,2025-08-01,2025-08-01,1,2016-03-17,,TWSE t187ap03_L,F_UNKNOWN
1256,TWSE,2026-08-20,2026-08-20,1,2016-03-17,,TWSE t187ap03_L,F_UNKNOWN
1258,TPEx,2018-03-31,2018-03-31,1,,2023-06-09,TPEx company/deListed,D_MISSING_TRADED_BAR
1258,TPEx,2018-12-22,2018-12-22,1,,2023-06-09,TPEx company/deListed,D_MISSING_TRADED_BAR
1258,TPEx,2019-09-09,2019-09-09,1,,2023-06-09,TPEx company/deListed,D_MISSING_TRADED_BAR
1258,TPEx,2018-04-27,2018-04-27,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-05-22,2018-05-22,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-05-28,2018-05-28,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-06-07,2018-06-07,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-06-15,2018-06-15,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-06-22,2018-06-22,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-06-27,2018-06-27,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-07-03,2018-07-03,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-09-25,2018-09-25,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-10-02,2018-10-02,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-11-06,2018-11-06,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2018-12-11,2018-12-11,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-04-26,2019-04-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-05-06,2019-05-07,2,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-05-20,2019-05-20,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-05-24,2019-05-28,3,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-05-30,2019-05-30,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-07-04,2019-07-04,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-07-26,2019-07-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-08-02,2019-08-02,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-08-08,2019-08-08,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-08-14,2019-08-14,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-08-21,2019-08-21,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-10-18,2019-10-18,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-10-28,2019-10-28,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-11-07,2019-11-07,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-11-13,2019-11-13,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-11-18,2019-11-18,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-11-29,2019-11-29,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-12-19,2019-12-19,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2019-12-26,2019-12-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-01-07,2020-01-07,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-01-20,2020-01-20,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-03-23,2020-03-23,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-03-26,2020-03-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-04-22,2020-04-22,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-07-20,2020-07-21,2,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-09-30,2020-09-30,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-10-21,2020-10-21,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2020-11-26,2020-11-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-01-20,2021-01-20,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-01-26,2021-01-27,2,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-02-18,2021-02-18,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-07-22,2021-07-22,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-08-16,2021-08-16,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-08-26,2021-08-26,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-11-02,2021-11-02,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-12-02,2021-12-02,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-12-08,2021-12-08,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-12-14,2021-12-14,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2022-01-18,2022-01-18,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2022-02-11,2022-02-14,2,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2022-03-07,2022-03-07,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2023-02-23,2023-02-23,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2023-04-14,2023-04-14,1,,2023-06-09,TPEx company/deListed,NO_TRADE_SESSION_FOR_SYMBOL
1258,TPEx,2021-04-06,2021-04-06,1,,2023-06-09,TPEx company/deListed,F_UNKNOWN
1258,TPEx,2023-06-01,2023-06-08,6,,2023-06-09,TPEx company/deListed,C_OFFICIAL_SUSPENSION
