symbol,exchange,date,source,open,high,low,close,volume,reason,resolution
1235,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,36.0,36.0,36.0,36.0,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1236,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,24.549999237060547,24.549999237060547,24.549999237060547,24.549999237060547,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1256,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,197.5,197.5,197.5,197.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1262,TWSE,2018-03-31,PROCESSED_PRE_V3_UNKNOWN,48.65,49.25,48.55,48.55,331520.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1262,TWSE,2018-12-22,PROCESSED_PRE_V3_UNKNOWN,35.2,35.6,35.1,35.1,237100.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1262,TWSE,2019-09-09,PROCESSED_PRE_V3_UNKNOWN,39.7,39.75,39.7,39.75,302108.0,A_TRADING_CALENDAR_MISSING_LEGAL_SESSION,ADD_VERIFIED_OFFICIAL_SESSION
1301,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,54.79999923706055,54.79999923706055,54.79999923706055,54.79999923706055,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1303,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,181.5,181.5,181.5,181.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1304,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,13.399999618530273,13.399999618530273,13.399999618530273,13.399999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1305,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1307,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,32.150001525878906,32.150001525878906,32.150001525878906,32.150001525878906,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1308,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1309,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1310,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.350000381469727,10.350000381469727,10.350000381469727,10.350000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1312,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,13.5,13.5,13.5,13.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1313,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,12.5,12.5,12.5,12.5,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1314,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1315,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,63.599998474121094,63.599998474121094,63.599998474121094,63.599998474121094,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1316,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,10.350000381469727,10.350000381469727,10.350000381469727,10.350000381469727,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
1319,TWSE,2026-07-10,PROCESSED_PRE_V3_UNKNOWN,75.80000305175781,75.80000305175781,75.80000305175781,75.80000305175781,0.0,C_PROVIDER_SYNTHETIC_NONTRADING_BAR,REMOVE_CONFIRMED_ERROR
