symbol,date,raw_return,corporate_action_adjusted_return,source,corporate_action,official_crosscheck,resolution,original_value,replacement_value,verified
6244,2020-09-28,0.5224489795918366,0.0002681684097611825,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,37.3,37.3,True
6259,2020-09-21,5.645299145299146,-0.07440476190476186,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,15.55,15.55,True
6272,2019-12-27,0.3969697576142768,0.3969697576142768,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,4.610000133514404,4.610000133514404,True
6272,2020-11-04,0.2988047820118025,0.2988047820118025,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,6.519999980926514,6.519999980926514,True
6272,2021-02-22,0.529888607553352,0.529888607553352,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,15.100000381469727,15.100000381469727,True
6272,2021-03-16,0.300925920611383,0.300925920611383,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,28.100000381469727,28.100000381469727,True
6272,2024-05-15,0.37671231892435997,0.37671231892435997,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,20.100000381469727,20.100000381469727,True
6272,2024-05-27,0.3061564391520226,0.3061564391520226,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,39.25,39.25,True
6272,2024-07-08,0.2552405051430682,0.2552405051430682,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,50.900001525878906,50.900001525878906,True
6272,2025-04-07,-0.32608694711589425,-0.32608694711589425,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,35.650001525878906,35.650001525878906,True
6287,2022-10-03,3.0012406947890815,0.00031017369727037725,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,32.25,32.25,True
6289,2020-03-09,2.0,2.0,FinMind TaiwanStockPrice,,False,UNRESOLVED,2.55,2.55,False
6289,2022-09-19,0.8053097345132745,0.8053097345132745,FinMind TaiwanStockPrice,,False,UNRESOLVED,2.04,2.04,False
6291,2019-03-11,1.8517110266159698,-0.030381383322559796,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,15.0,15.0,True
6291,2022-09-26,0.5732087227414329,0.04880581516095517,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,101.0,101.0,True
6404,2021-11-01,1.858108108108108,0.09870129870129873,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,21.15,21.15,True
6419,2020-02-24,1.1933621933621934,0.03825136612021862,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,15.2,15.2,True
6472,2021-09-07,-0.2541254125412541,-0.06410468775882061,"Yahoo bootstrap, OHLC/calendar validated",STOCK_DIVIDEND,True,CORPORATE_ACTION_MECHANICAL_GAP,226.0,226.0,True
6515,2020-03-20,0.3100114502020961,0.3100114502020961,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,228.99000549316406,228.99000549316406,True
6515,2020-07-27,0.4223880597014926,0.4223880597014926,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,476.5,476.5,True
6526,2022-06-23,5.433179723502304,5.433179723502304,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,698.0,698.0,True
6547,2022-08-03,-0.2606382978723404,0.09630097010805261,TPEx official whole-market daily tables,STOCK_DIVIDEND,True,CORPORATE_ACTION_MECHANICAL_GAP,139.0,139.0,True
6548,2019-09-10,-0.8791666666666667,-0.8791666666666667,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,37.7,37.7,True
6548,2022-09-05,-0.5954746136865342,-0.5954746136865342,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,36.65,36.65,True
6550,2020-04-10,0.25847458825718195,0.25847458825718195,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,14.850000381469727,14.850000381469727,True
6550,2021-03-02,0.2696334824959823,0.2696334824959823,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,24.25,24.25,True
6550,2021-03-11,0.2919354592600176,0.2919354592600176,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,40.04999923706055,40.04999923706055,True
6560,2022-07-07,-0.259,0.029166666666666563,TPEx official whole-market daily tables,STOCK_DIVIDEND,True,CORPORATE_ACTION_MECHANICAL_GAP,37.05,37.05,True
6577,2024-08-01,-0.41666666666666663,-0.07902815542496278,TPEx official whole-market daily tables,STOCK_DIVIDEND,True,CORPORATE_ACTION_MECHANICAL_GAP,105.0,105.0,True
6581,2018-01-31,0.29824561403508776,0.29824561403508776,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,148.0,148.0,True
6592,2019-12-09,-0.3616882732016147,-0.3616882732016147,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,78.63275146484375,78.63275146484375,True
6598,2020-06-09,0.925,0.925,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,115.5,115.5,True
6613,2022-08-29,-0.4556213017751479,-0.4556213017751479,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,92.0,92.0,True
6637,2024-06-19,0.3110047846889952,0.3110047846889952,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,137.0,137.0,True
6645,2020-07-27,2.571428522979894,2.571428522979894,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,60.257808685302734,60.257808685302734,True
6645,2020-12-22,0.339000982626364,0.339000982626364,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,37.96241760253906,37.96241760253906,True
6645,2021-05-12,0.5590063155874896,0.5590063155874896,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,30.249420166015625,30.249420166015625,True
6645,2021-05-13,0.5338645679586527,0.5338645679586527,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,46.39851379394531,46.39851379394531,True
6645,2021-05-17,0.3477537859995177,0.3477537859995177,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,48.8088264465332,48.8088264465332,True
6658,2021-11-08,0.30379746835443044,0.30379746835443044,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,51.5,51.5,True
6658,2021-11-12,0.28,0.28,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,64.0,64.0,True
6743,2020-03-19,-0.26686217094362363,-0.26686217094362363,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,19.17020034790039,19.17020034790039,True
6743,2020-07-27,1.960893825248676,1.960893825248676,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,81.28165435791016,81.28165435791016,True
6754,2020-07-27,0.41624358061026245,0.41624358061026245,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,55.79999923706055,55.79999923706055,True
6756,2019-12-23,0.7463888945402923,0.7463888945402923,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,188.61000061035156,188.61000061035156,True
6756,2020-07-27,1.3849206349206349,1.3849206349206349,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,300.5,300.5,True
6763,2024-09-09,-0.905091649694501,-0.905091649694501,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,46.6,46.6,True
6776,2021-03-22,0.268403127170338,0.268403127170338,FinMind TaiwanStockPrice,,False,SECONDARY_CROSSCHECKED_MARKET_MOVE,56.0,56.0,True
6776,2021-03-31,0.29795150759746325,0.29795150759746325,FinMind TaiwanStockPrice,,False,VERIFIED_LIFECYCLE_EVENT,69.69999694824219,69.69999694824219,True
6805,2021-03-31,0.2605042490153766,0.2605042490153766,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,201.46043395996094,201.46043395996094,True
6831,2025-04-10,0.3666666666666667,0.3666666666666667,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,82.0,82.0,True
6831,2025-11-26,0.2857142857142858,0.2857142857142858,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,229.5,229.5,True
6838,2022-08-10,0.2881356721867814,0.2881356721867814,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,51.68008041381836,51.68008041381836,True
6861,2021-12-01,0.548936170212766,0.548936170212766,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,182.0,182.0,True
6885,2023-12-22,-0.59986411177312,-0.59986411177312,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,29.450000762939453,29.450000762939453,True
6901,2022-07-27,-0.2756410112333748,-0.2756410112333748,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,113.1055679321289,113.1055679321289,True
6901,2022-08-22,0.4076086612060532,0.4076086612060532,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,86.41398620605469,86.41398620605469,True
6901,2023-09-19,-0.2922848711713373,-0.2922848711713373,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,47.70000076293945,47.70000076293945,True
6908,2026-03-26,-0.3076923076923077,-0.3076923076923077,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,45.0,45.0,True
6919,2025-07-21,-0.8901234567901235,-0.8901234567901235,FinMind TaiwanStockPrice,,False,SECONDARY_CROSSCHECKED_MARKET_MOVE,133.5,133.5,True
6925,2025-05-29,0.3836898395721926,0.3836898395721926,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,103.5,103.5,True
6934,2026-01-15,0.35169491525423724,0.35169491525423724,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,159.5,159.5,True
6944,2025-04-07,-0.2613908655018007,-0.2613908655018007,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,236.92308044433594,236.92308044433594,True
6944,2025-04-10,0.3276450858538118,0.3276450858538118,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,299.23077392578125,299.23077392578125,True
7689,2026-04-20,0.25595238095238093,0.25595238095238093,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,316.5,316.5,True
7740,2025-04-07,-0.30217392849593805,-0.30217392849593805,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,142.30999755859375,142.30999755859375,True
7750,2024-06-19,-0.2777777777777778,-0.2777777777777778,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,390.0,390.0,True
7750,2025-04-07,-0.30516014234875444,-0.30516014234875444,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,390.5,390.5,True
7768,2025-04-07,-0.2517482517482518,-0.2517482517482518,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,107.0,107.0,True
7768,2026-01-27,0.27903225806451615,0.27903225806451615,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,396.5,396.5,True
7769,2025-04-07,-0.3329621380846325,-0.3329621380846325,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,599.0,599.0,True
7769,2025-04-10,0.2683760683760683,0.2683760683760683,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,742.0,742.0,True
7780,2025-09-09,-0.26262629441216223,-0.26262629441216223,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,21.899999618530273,21.899999618530273,True
7780,2026-01-02,9.557102615352084,9.557102615352084,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,189.5,189.5,True
7780,2026-01-08,-0.8980716253443526,-0.8980716253443526,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,18.5,18.5,True
7786,2025-04-07,-0.2628865979381443,-0.2628865979381443,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,143.0,143.0,True
7810,2025-12-24,0.4129353233830846,0.4129353233830846,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,284.0,284.0,True
7818,2026-05-18,-0.3319371807637639,-0.3319371807637639,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,63.79999923706055,63.79999923706055,True
7822,2025-04-07,-0.27175843694493784,-0.27175843694493784,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,205.0,205.0,True
7822,2025-04-10,0.2714932126696832,0.2714932126696832,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,281.0,281.0,True
7855,2026-08-11,-0.4664634146341463,-0.4664634146341463,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,43.75,43.75,True
8040,2019-10-21,0.35398230088495564,0.09677419354838723,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,15.3,15.3,True
8067,2019-12-05,0.291784702549575,0.291784702549575,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,9.12,9.12,True
8067,2023-03-01,0.5934684684684683,-0.08116883116883111,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,14.15,14.15,True
8077,2023-02-13,4.096439169139466,0.01928783382789323,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,34.35,34.35,True
8080,2021-01-11,1.7435897435897436,0.09743589743589731,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,10.7,10.7,True
8080,2022-02-14,0.8050941306755262,-0.09745293466223692,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,16.3,16.3,True
8093,2022-09-05,0.3449564134495644,-0.058413251961639046,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,10.8,10.8,True
8093,2026-01-12,0.6000000000000001,-0.040147669589293944,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,20.8,20.8,True
8101,2024-08-27,4.000000062741732,4.000000062741732,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,9.5,9.5,True
8162,2024-03-08,-0.2954173434996995,-0.2954173434996995,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,43.04999923706055,43.04999923706055,True
8291,2018-11-19,0.2969696969696969,0.2969696969696969,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,6.42,6.42,True
8291,2021-02-01,0.8026315789473684,-0.09868421052631582,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,6.85,6.85,True
8291,2025-08-11,2.665689149560117,-0.010292953285827466,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,25.0,25.0,True
8438,2022-03-11,-0.2767857142857143,-0.2767857142857143,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,40.5,40.5,True
8440,2018-04-02,0.25531914893617014,0.25531914893617014,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,29.5,29.5,True
8906,2019-01-14,0.5327102803738317,0.01673899566026038,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,16.4,16.4,True
8913,2018-06-04,-0.9043269230769231,0.09884041965764756,FinMind TaiwanStockPrice,STOCK_DIVIDEND,False,CORPORATE_ACTION_MECHANICAL_GAP,19.9,19.9,True
8932,2024-09-09,-0.511504424778761,-0.511504424778761,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,82.8,82.8,True
8932,2026-03-09,-0.5498746867167921,-0.5498746867167921,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,89.8,89.8,True
8933,2019-12-23,0.5707762557077625,0.09904153354632594,TPEx official whole-market daily tables,CAPITAL_REDUCTION,True,CORPORATE_ACTION_MECHANICAL_GAP,6.88,6.88,True
8937,2026-04-13,-0.738831615120275,-0.738831615120275,TPEx official whole-market daily tables,,True,VERIFIED_MARKET_MOVE,38.0,38.0,True
9929,2020-12-14,-0.31294115851907167,-0.31294115851907167,"Yahoo bootstrap, OHLC/calendar validated",,True,VERIFIED_MARKET_MOVE,14.600000381469727,14.600000381469727,True
9945,2018-10-08,0.4125874125874125,0.4125874125874125,FinMind TaiwanStockPrice,,False,UNRESOLVED,50.5,50.5,False
9945,2020-08-19,-0.2861060329067643,0.07103675260559505,FinMind TaiwanStockPrice,STOCK_DIVIDEND,False,CORPORATE_ACTION_MECHANICAL_GAP,39.05,39.05,True
9945,2021-09-23,-0.2575941676792223,0.0394692072133378,FinMind TaiwanStockPrice,STOCK_DIVIDEND,False,CORPORATE_ACTION_MECHANICAL_GAP,61.1,61.1,True
9945,2022-10-27,-0.30431034482758623,-0.30431034482758623,FinMind TaiwanStockPrice,,False,SECONDARY_CROSSCHECKED_MARKET_MOVE,40.35,40.35,True
