strategy_date,execution_date,symbol,client_order_id,oscillation_score,low_score,mr_probability,regime_risk,final_score,take_profit
2021-05-17,2021-05-18,3034,a5efa2934c785f1823af9733,97.49231515935932,87.64516097021686,0.75,20.0,85.65898479036201,0.15
2021-08-19,2021-08-20,3034,3d09727238362bbc903a0533,98.19376026272577,83.1844142541502,0.7368421052631579,20.0,84.35949480025002,0.15
2022-02-08,2022-02-09,3034,0b7305c1a6b1b2f0f3bea8a7,68.79544108786732,70.59613473107412,0.7307692307692307,20.0,72.21074293220565,0.15
2025-03-04,2025-03-05,2308,7dfa8992dc3bda7be7adea73,79.8464973227646,84.89288696871975,0.75,20.0,79.67717093900932,0.15
2026-05-20,2026-05-21,1301,593f7bfd634ad6df29b657fe,95.77238355842158,68.11505296028241,0.6666666666666666,20.0,77.76047830759707,0.15
2026-06-10,2026-06-11,1301,a8215591df2cabd41bea604d,91.23882287359058,73.25068008297808,0.6666666666666666,20.0,77.68431688282169,0.15
