TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.1,0.2,0.75,0.010170663341263486,0.0011732990526884812,-0.025056499635339624,0.16493651867434903,1.0,inf,78.0,0.0037536708001210863,1
0.12,0.2,0.55,0.049859602220988286,0.005654175429853359,-0.12215090924378846,0.20114016831197512,0.7391304347826086,1.343490280371887,44.08695652173913,0.050359547163303535,23
0.12,0.2,0.6,0.030931680309883136,0.0035362466632780087,-0.09935863847675708,0.16619740141375133,0.7647058823529411,1.2528000528470005,41.529411764705884,0.035048357396237996,17
0.12,0.2,0.65,-0.009658697111652903,-0.0011240463363126896,-0.10565087179305499,-0.04335749634225231,0.7272727272727273,0.9087447087543057,45.63636363636363,0.024522285686230348,11
0.12,0.2,0.7,-0.00522263596530026,-0.0006065946475937167,-0.03453773004798866,-0.039971267724707014,0.6666666666666666,0.8265726159716108,74.66666666666667,0.01133150987008558,3
0.12,0.2,0.75,0.012355151821772825,0.001423940841239535,-0.025056499635339624,0.19185010601965832,1.0,inf,81.0,0.003916544623855575,1
0.15,0.2,0.55,0.0454244243602866,0.005160950593091851,-0.14614100916984496,0.17023125660993468,0.6666666666666666,1.2982729277482525,56.38095238095238,0.059959203532802395,21
0.15,0.2,0.6,0.026420820828811475,0.003026437046717234,-0.09894652522290315,0.13185785899314814,0.6875,1.2005183428986854,53.4375,0.04309646684341979,16
0.15,0.2,0.65,-0.0009303883394005119,-0.00010785665874701866,-0.1053520630873902,0.006815803925038478,0.7,0.9912096985854145,55.7,0.027553768320515943,10
0.15,0.2,0.7,-0.0009311606113951987,-0.00010794622241205865,-0.03439447671310991,-0.0012726807629200117,0.6666666666666666,0.9690790723271712,77.66666666666667,0.011829198678441214,3
0.15,0.2,0.75,0.013321808230499999,0.0015346995734353275,-0.025056499635339624,0.20349500849753513,1.0,inf,90.0,0.004437202029113232,1
0.2,0.2,0.55,0.04135046361717287,0.0047062629372878195,-0.13590136214559945,0.15297982326382648,0.631578947368421,1.2654546695778808,63.8421052631579,0.06245373257318438,19
0.2,0.2,0.6,0.05609865500414335,0.006344895294602582,-0.1001699326328025,0.24748199054214476,0.6666666666666666,1.4171870269906877,59.333333333333336,0.04596508884928404,15
0.2,0.2,0.65,0.010278279435512072,0.0011856578240201365,-0.10651037660658191,0.06244267942894342,0.6666666666666666,1.0952642225938862,63.77777777777778,0.029130854018479174,9
0.2,0.2,0.7,0.0051894133507341955,0.0005999680058788037,-0.03419221035510889,0.05194591559249,0.6666666666666666,1.1723241650460465,78.66666666666667,0.012160860564963504,3
0.2,0.2,0.75,0.013321808230499999,0.0015346995734353275,-0.025056499635339624,0.20349500849753513,1.0,inf,90.0,0.004437202029113232,1
0.05,0.25,0.55,0.013861929913601578,0.0015965456181017412,-0.10643779357984262,0.06873050995934177,0.84375,1.1180197348896226,24.4375,0.037871911280116646,32
0.05,0.25,0.6,0.0595154775137503,0.0067216411452935,-0.06710665752661682,0.32125508296563043,0.9333333333333333,6.059436746700345,20.8,0.015773531827967143,15
0.05,0.25,0.65,0.041166035877646,0.004685642092298936,-0.02729265502692868,0.4054189288216553,1.0,inf,17.25,0.006817058254525344,8
0.05,0.25,0.7,0.031203897893991916,0.0035669490883982746,-0.02729265502692868,0.31879231757460064,1.0,inf,21.5,0.006329536679892432,6
0.05,0.25,0.75,0.031183166618877323,0.0035646111358380583,-0.027293205474642868,0.3395456687518022,1.0,inf,15.833333333333334,0.0048456379895639706,6
0.08,0.25,0.55,0.01745712896007179,0.002007469283223262,-0.13722051182867656,0.07422262687118189,0.7586206896551724,1.1146559435225194,37.275862068965516,0.053255238178486916,29
0.08,0.25,0.6,0.05463289515702652,0.0061829472156498255,-0.1056211595945854,0.271267292532984,0.8571428571428571,2.310828650404841,32.0,0.022608987216043604,14
0.08,0.25,0.65,0.020821709059555937,0.0023908724679955196,-0.06242423137893893,0.1780324892526658,0.8571428571428571,1.6914237479294298,36.57142857142857,0.012750021532796202,7
0.08,0.25,0.7,0.004355163983698507,0.0005037022400320446,-0.06242423137893893,0.04415515979459329,0.8,1.1446213562893865,49.2,0.012215584915244299,5
0.08,0.25,0.75,0.03276071457553886,0.003742399193955137,-0.03478866027698113,0.3341917448311133,1.0,inf,33.25,0.006786699176157013,4
0.1,0.25,0.55,0.05608106427203574,0.006342952917782085,-0.13397147724273428,0.18762646430784669,0.75,1.3665554366675368,39.75,0.05516783003617969,28
0.1,0.25,0.6,0.06720748706647695,0.007565862311973648,-0.10611041853624448,0.3176692475224382,0.8461538461538461,2.612535804943883,36.23076923076923,0.02398345859095565,13
0.1,0.25,0.65,0.02145266154018688,0.002462646813604419,-0.0627879661708336,0.17475305054216253,0.8333333333333334,1.712375703778743,44.166666666666664,0.01328159108769331,6
0.1,0.25,0.7,0.0005655339279755367,6.551701940216148e-05,-0.0627879661708336,0.011975102696706428,0.75,1.018779610595058,63.0,0.012575115523806725,4
0.1,0.25,0.75,0.031220256069977914,0.0035687938389570295,-0.034917567719614184,0.3006357478487065,1.0,inf,45.333333333333336,0.006947860644050139,3
0.12,0.25,0.55,0.0905121910900224,0.010091183338476473,-0.1350821446783348,0.27930016445551836,0.75,1.5887563064496255,44.214285714285715,0.06214788528793222,28
0.12,0.25,0.6,0.091079921540415,0.010152105644215759,-0.10565718482291409,0.4001153694092483,0.8461538461538461,3.185316562277154,41.76923076923077,0.02798579315748729,13
0.12,0.25,0.65,0.033048606609267006,0.003774818425202442,-0.06251977739679393,0.23931646648492785,0.8333333333333334,2.097440723058117,52.333333333333336,0.015952310944233366,6
0.12,0.25,0.7,0.0071550391484636044,0.0008265066594184134,-0.06251977739679393,0.06051340440096374,0.75,1.2375964417936247,75.0,0.015184249041788896,4
0.12,0.25,0.75,0.03792584521938225,0.004322828947105117,-0.034767160474280856,0.31920630992312987,1.0,inf,60.666666666666664,0.0094253645200614,3
0.15,0.25,0.55,0.13985040838301077,0.015283812918896578,-0.13196164833464208,0.3807296857885695,0.7407407407407407,1.9054716437528576,50.03703703703704,0.06915898626066101,27
0.15,0.25,0.6,0.13116607179677775,0.014384424023255571,-0.10608056579296665,0.5373448103922587,0.8461538461538461,4.13213609117608,45.61538461538461,0.031137890171397585,13
0.15,0.25,0.65,0.04740892188838819,0.005381869755026303,-0.06226046195841617,0.3284247105213981,0.8333333333333334,2.5743018194906107,54.833333333333336,0.01678369538517501,6
0.15,0.25,0.7,0.014729220667159426,0.001695792886321712,-0.06226046195841617,0.11356881753859353,0.75,1.4891112890223088,78.75,0.01601492519323191,4
0.15,0.25,0.75,0.047984228943488194,0.005445845163702501,-0.03454396355334943,0.38613574669952677,1.0,inf,67.0,0.010475972222693385,3
0.2,0.25,0.55,0.10585693314285516,0.011728028384601519,-0.1464410342770892,0.2622755178154619,0.6818181818181818,1.5731736137975494,65.68181818181819,0.07595584914060811,22
0.2,0.25,0.6,0.1062305461728883,0.011767631195640726,-0.10558111006087878,0.4257382821703672,0.8,3.137361744429564,60.3,0.0328453198891692,10
0.2,0.25,0.65,0.04859993733735646,0.005514278901225023,-0.06189432186584165,0.3157902087369015,0.8,2.613851712499492,68.4,0.017678519399862404,5
0.2,0.25,0.7,0.02632097157060631,0.0030151298626424072,-0.06189432186584165,0.1935468363262478,0.75,1.8740370331963914,79.5,0.01631951043072415,4
0.2,0.25,0.75,0.0647482018169987,0.007296535042138341,-0.034178269584768106,0.5050058783141026,1.0,inf,71.66666666666667,0.011244387328496152,3
0.05,0.3,0.55,0.03893099834650293,0.004435485744992418,-0.10989036864164825,0.17331334618033495,0.896551724137931,1.4390839101103687,22.75862068965517,0.032054686619636015,29
0.05,0.3,0.6,0.009644218030365304,0.0011128246124421093,-0.11920468208356261,0.05505026684671909,0.8695652173913043,1.10901761867838,24.47826086956522,0.02696728347213499,23
0.05,0.3,0.65,-0.0199960260713119,-0.002337858674947735,-0.08244005912507679,-0.11096273174874295,0.8461538461538461,0.7366439396160851,25.76923076923077,0.015698467210593762,13
0.05,0.3,0.7,-0.0341974388427696,-0.004023984009713932,-0.08489782651430133,-0.24302127627422973,0.8571428571428571,0.47195692928093075,31.285714285714285,0.009639734890444836,7
0.05,0.3,0.75,0.031203897893991916,0.0035669490883982746,-0.02729265502692868,0.31879231757460064,1.0,inf,21.5,0.006329536679892432,6
0.08,0.3,0.55,0.06706673119268913,0.007550462321695983,-0.11799511063815549,0.26101194958784113,0.8518518518518519,1.5559763221191085,30.703703703703702,0.041318538324571795,27
0.08,0.3,0.6,0.01815428258513463,0.0020870038346485487,-0.1386638188162962,0.08582241466327814,0.8095238095238095,1.1530986089213435,34.23809523809524,0.03525325061334667,21
0.08,0.3,0.65,-0.0329669523434748,-0.0038770247606227937,-0.11615703972529123,-0.16815036459174837,0.75,0.6938801478368796,39.916666666666664,0.023177674124723595,12
0.08,0.3,0.7,-0.06095920444025138,-0.00726185893762854,-0.12325543209768453,-0.39201643259520536,0.6666666666666666,0.35749124116604064,56.0,0.015654823923220745,6
0.08,0.3,0.75,0.004355163983698507,0.0005037022400320446,-0.06242423137893893,0.04415515979459329,0.8,1.1446213562893865,49.2,0.012215584915244299,5
