TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.15,0.1,0.65,-0.07249506588106303,-0.00981784730972557,-0.3221804571861653,-0.09959115981530986,0.46153846153846156,0.5371972014328316,58.46153846153846,0.04294069472107672,13
0.2,0.1,0.65,-0.054263065627001894,-0.007287601745233241,-0.31829275862952633,-0.06363982345338401,0.46153846153846156,0.6567666821989689,62.69230769230769,0.04592710439995542,13
0.05,0.1,0.7,-0.01535967754066514,-0.0020272508097393116,-0.2546755036450933,0.029330732331572032,0.8275862068965517,0.9721468511761283,23.939655172413794,0.1544584551427425,116
0.08,0.1,0.7,-0.12986763145313684,-0.018072283319866655,-0.271671563850197,-0.10580642813692105,0.6867469879518072,0.7870353119196032,41.27710843373494,0.19392482205366593,83
0.1,0.1,0.7,-0.18744792413667077,-0.026846569049226332,-0.3367346453484875,-0.19521227472893093,0.6086956521739131,0.6924719422073359,48.57971014492754,0.20363923595854014,69
0.12,0.1,0.7,-0.17321490836694486,-0.02462860538935785,-0.34802693803937246,-0.17381187086782418,0.5737704918032787,0.7077408197051179,52.77049180327869,0.29942782693829,61
0.15,0.1,0.7,0.0019240544469836252,0.0002520366653124828,-0.25426319019726873,0.03482431201047632,0.625,1.0266826215557068,62.875,0.026583108071497986,8
0.2,0.1,0.7,0.009425097809387717,0.0012306184588235514,-0.25624766849280023,0.0517037323382755,0.625,1.1266991250650082,67.5,0.029169345752635405,8
0.05,0.1,0.75,-0.03931685327461354,-0.005244780040581931,-0.26123065338076934,0.0077951214827896124,0.8214285714285714,0.9480561841784283,24.63095238095238,0.22694885410953577,168
0.08,0.1,0.75,-0.15478561371069843,-0.0218055003336588,-0.2973099039319348,-0.17868265383940746,0.7333333333333333,0.7389279064212715,35.08,0.1536344786197535,75
0.1,0.1,0.75,-0.1805893790412294,-0.025773607738126314,-0.33638576406518395,-0.22268378184220974,0.6507936507936508,0.7041497831308772,43.06349206349206,0.16272143612495715,63
