TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.1,0.15,0.55,0.08464361307307522,0.00946280283841383,-0.26255883276212433,0.17957389951397057,0.7435897435897436,1.3733836850298264,39.05128205128205,0.07665511320185095,39
0.12,0.15,0.55,0.023481747221603788,0.002694057012463169,-0.3094571679691973,0.07517653078951561,0.6764705882352942,1.0876090732832724,47.11764705882353,0.08765778756374566,34
0.15,0.15,0.55,0.030386094909907735,0.003475795138547344,-0.31776661180278076,0.08614720084091451,0.5714285714285714,1.142802239690427,59.357142857142854,0.089302706403614,28
0.2,0.15,0.55,-0.0880821083026414,-0.010631119740515227,-0.31092400842062107,-0.10601278006834773,0.48,0.6552531838089315,74.64,0.10269543681116168,25
0.05,0.15,0.6,0.10376531321268412,0.01150977139518683,-0.2512161156670907,0.22553321464137788,0.9069767441860465,1.7946453866717837,19.069767441860463,0.038144256572960826,43
0.08,0.15,0.6,0.10402216981134838,0.011537053710178435,-0.3052849991190921,0.20504876064854172,0.84375,1.6769630961561464,27.5625,0.04470299875219414,32
0.1,0.15,0.6,0.1621768089660871,0.017574149586915944,-0.30187984399599266,0.2852230917043624,0.8064516129032258,2.010426764789183,32.25806451612903,0.050076564126496116,31
0.12,0.15,0.6,0.06830142671917483,0.007687936635805803,-0.2983339220418745,0.14772103651324348,0.7,1.2954759539712142,38.13333333333333,0.060693296079338814,30
0.15,0.15,0.6,0.021021598175155365,0.002414382115407454,-0.30955148033824,0.07101897315565116,0.6153846153846154,1.091818623294676,49.76923076923077,0.06861391432953086,26
0.2,0.15,0.6,-0.016664151454595655,-0.0019460144676467506,-0.3057272086434524,0.004671186157300239,0.5217391304347826,0.9332659543756284,61.17391304347826,0.07155587680619103,23
0.05,0.15,0.65,-0.13644777041846745,-0.01686115236548691,-0.2802798122297764,-0.09644011791131067,0.8251748251748252,0.9238867679092521,26.46853146853147,0.2456245115895401,143
0.08,0.15,0.65,0.1042808865833964,0.01156452793346352,-0.27062319490374753,0.21862420198123894,0.8275862068965517,2.115987788214066,29.655172413793103,0.03931565257060741,29
0.1,0.15,0.65,0.09182645594724259,0.010235436332280079,-0.2992435733398038,0.1825911880982824,0.7692307692307693,1.813171089698301,35.96153846153846,0.04561142112084988,26
0.12,0.15,0.65,0.08851869398619794,0.009880191818982142,-0.30114688224878305,0.18005088370218128,0.68,1.6706450478733097,43.68,0.05245948783042498,25
0.15,0.15,0.65,0.08484765531524863,0.009484813295129069,-0.32990671283033,0.1667229456311582,0.6363636363636364,1.7002259216343971,52.36363636363637,0.05683527844251628,22
0.2,0.15,0.65,-0.03369146974220205,-0.003964790537073548,-0.33716500731738797,-0.01639086647011374,0.4444444444444444,0.8203928961874754,64.5,0.06519510078298692,18
0.05,0.15,0.7,-0.0794408692750731,-0.009548918127476713,-0.254874138858754,-0.04271612185453389,0.828125,0.8708494148094905,25.265625,0.16252639216099596,128
0.08,0.15,0.7,0.059519346403422935,0.0067242075965145975,-0.26247406721873445,0.14072128304017367,0.7894736842105263,1.9494001178004925,36.94736842105263,0.033233459252144895,19
0.1,0.15,0.7,0.05224054712634496,0.0059200785523059185,-0.2988408201274211,0.1209999820335588,0.75,1.752137225605679,46.0625,0.03623227147634615,16
0.12,0.15,0.7,0.030019655117345057,0.0034344218877999655,-0.3254294133814508,0.08540330750978602,0.6428571428571429,1.3719134174925822,57.142857142857146,0.040069886081331677,14
0.15,0.15,0.7,-0.01745676332531787,-0.0020392989373858583,-0.34204662859821167,0.011940566149962653,0.5,0.813844870631611,69.0,0.04197362192421286,12
0.2,0.15,0.7,-0.10944572306959877,-0.013346058341902722,-0.35387300287113943,-0.1430552345633181,0.3,0.2215240088854259,85.8,0.04657331403028504,10
