date,symbol,exchange,status,source
2020-05-14,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-14,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-15,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-18,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-19,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-20,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-21,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-22,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-25,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-26,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-27,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-28,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-05-29,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-01,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-02,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-03,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-04,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,6289,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,8101,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,9928,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-05,9946,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1213,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1418,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1471,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1475,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1512,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,1538,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,2025,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,2321,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,2364,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,2434,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,3043,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,3051,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,3536,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,4725,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,6131,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
2020-06-08,6225,TWSE,FULL_CASH_DELIVERY,TWSE_TWT85U
