date,symbol,close,oscillation_score,low_score,historical_events,mr_probability,regime_risk_score,final_score,candidate,rejection_reason
2026-08-19,1467,8.3100004196167,93.34757543734224,15.922261992188755,44,0.45454545454545453,20.0,57.62120176561349,False,LIQUIDITY
2026-08-19,1468,13.050000190734863,89.78036957993086,8.718469015953676,32,0.40625,20.0,53.301228127967676,False,LIQUIDITY
2026-08-19,1470,23.75,60.48025940956013,0.0,53,0.5660377358490566,20.0,47.12520989833973,False,LIQUIDITY
2026-08-19,1471,9.40999984741211,79.45118152776688,52.74956070301522,70,0.5571428571428572,50.0,61.23703034836958,False,LIQUIDITY
2026-08-19,1472,87.4000015258789,41.04221939394313,55.12728658063009,48,0.5833333333333334,20.0,55.59448746334046,False,LIQUIDITY
2026-08-19,1473,19.700000762939453,71.39249555846382,74.00183661456886,34,0.2647058823529412,20.0,59.8593842917696,False,LIQUIDITY
2026-08-19,1474,9.989999771118164,57.94683882184418,23.449373314048977,30,0.7,20.0,56.2463949750655,False,LIQUIDITY
2026-08-19,1475,25.549999237060547,61.244982481244705,27.455269420338688,71,0.5774647887323944,20.0,54.56125576142991,False,LIQUIDITY
2026-08-19,1476,311.5,79.77768055941026,77.46395274638877,55,0.6363636363636364,20.0,74.39020144532937,False,MR_PROBABILITY
2026-08-19,1477,192.5,82.1526315262632,95.17188335622707,55,0.41818181818181815,20.0,72.98421484239027,False,MR_PROBABILITY
2026-08-19,1503,197.0,92.97488517203234,19.84237961613653,36,0.5,20.0,59.853060455643835,False,LOW_ZONE
2026-08-19,1504,71.80000305175781,95.62453746687272,0.0,38,0.34210526315789475,20.0,50.950519134798654,False,LOW_ZONE
2026-08-19,1506,10.100000381469727,64.39996652778511,44.119459474254484,58,0.39655172413793105,20.0,54.24640655103708,False,LIQUIDITY
2022-04-13,1507,64.8,38.197278911564595,0.0,9,0.5555555555555556,0.0,43.12585034013605,False,LIQUIDITY
2026-08-19,1512,6.539999961853027,74.65364153167211,77.48659357135702,80,0.45,20.0,67.26774085234089,False,LIQUIDITY
2026-08-19,1513,164.0,89.76463681684534,0.0,50,0.56,20.0,55.7293910450536,False,LOW_ZONE
2026-08-19,1514,99.5,83.8401593100422,36.07701303673649,46,0.6739130434782609,50.0,61.88869235654461,False,LOW_ZONE
2026-08-19,1515,31.399999618530273,92.80636438191658,0.0,62,0.43548387096774194,20.0,52.90642544360723,False,LOW_ZONE
2026-08-19,1516,14.699999809265137,64.28106182479442,70.81636517333683,54,0.4444444444444444,50.0,57.82174317410586,False,LIQUIDITY
2026-08-19,1517,11.5,91.81253797262752,0.0,33,0.45454545454545453,20.0,53.18012502815189,False,LIQUIDITY
2026-08-19,1519,718.0,94.86090068139441,0.0,54,0.5370370370370371,20.0,56.569381315529434,False,LOW_ZONE
2026-08-19,1521,25.399999618530273,57.99050404133374,11.764719961972709,22,0.13636363636363635,20.0,36.429240293802394,False,LIQUIDITY
2026-08-19,1522,27.649999618530273,73.7939753073413,48.24622266469826,31,0.4838709677419355,20.0,60.71587729063502,False,LIQUIDITY
2026-08-19,1524,27.0,52.5249169435216,9.341317365269438,35,0.6,20.0,48.09280442437384,False,LIQUIDITY
2026-08-19,1525,67.0,53.229521254340284,6.31970623455758,20,0.4,20.0,41.548782934941485,False,LIQUIDITY
2026-08-19,1526,17.0,92.09726327820752,3.672797175975518,62,0.3870967741935484,20.0,52.16028150326259,False,LIQUIDITY
2026-08-19,1527,32.70000076293945,59.18521722719572,16.384673294866584,19,0.5263157894736842,20.0,49.641207176085885,False,LIQUIDITY
2026-08-19,1528,18.549999237060547,81.95600988637872,30.03923683012675,40,0.625,50.0,58.3466121734453,False,LIQUIDITY
2026-08-19,1529,16.799999237060547,77.66624406750427,67.39585379409007,79,0.6075949367088608,50.0,65.87668477003962,False,LIQUIDITY
2026-08-19,1530,28.75,77.05415148731639,0.0,14,0.2857142857142857,20.0,43.687674017623486,False,LIQUIDITY
2026-08-19,1531,13.0,40.83818646184147,0.0,20,0.35,20.0,34.75145593855244,False,LIQUIDITY
2026-08-19,1532,22.5,58.661010400928724,0.0,28,0.39285714285714285,20.0,41.3840174059929,False,LIQUIDITY
2026-08-19,1533,31.100000381469727,78.06358194559624,83.24303049414948,55,0.6363636363636364,20.0,75.32074129812533,False,LIQUIDITY
2026-08-19,1535,45.75,51.19769475622877,50.194086132275594,16,0.25,20.0,47.40782995993753,False,LIQUIDITY
2026-08-19,1536,50.20000076293945,97.78761182868229,0.0,59,0.5932203389830508,20.0,59.132893718096206,False,LOW_ZONE
2026-08-19,1537,121.0,52.06349206349206,91.26408649290768,1,0.0,20.0,50.43506924227454,False,LIQUIDITY
