TP,LowPosition,MRProbability,Return,CAGR,Max Drawdown,Sharpe,Win Rate,Profit Factor,Average Holding,Capital Utilization,Trade Count
0.1,0.1,0.65,-0.0493141406511681,-0.0066081042889531,-0.3179084704737591,-0.0518607501504389,0.5714285714285714,0.6009067161816831,49.85714285714285,0.0397882108204672,14
0.1,0.15,0.65,-0.111612815034552,-0.0153958544832052,-0.3248438151149334,-0.0588728539853799,0.6559139784946236,0.9548518527064012,47.344086021505376,0.3116235325126196,93
0.1,0.2,0.65,0.0059109972616997,0.0007729604202213,-0.3400323373050293,0.0517610549415844,0.6896551724137931,1.027807775813545,38.10344827586207,0.06330672458336,29
0.1,0.25,0.65,-0.0704319639430337,-0.009529371530992,-0.3542339531947062,-0.0781769811547958,0.6206896551724138,0.7223553891868202,52.03448275862069,0.0931831699404361,29
0.1,0.3,0.65,-0.0732466880723021,-0.0099230823864383,-0.4124881383593802,-0.0571413647271151,0.625,0.7173216106202478,55.21875,0.1130601804664466,32
